date,open,high,low,close,volume
2010-03-24,1102.2,1106.0,1084.8,1088.8,178060.0
2010-03-25,1087.4,1095.6,1085.5,1092.9,159340.0
2010-03-26,1091.6,1109.8,1088.5,1104.3,177740.0
2010-03-29,1110.4,1114.7,1103.1,1110.3,158730.0
2010-03-30,1110.6,1114.2,1102.4,1105.7,109920.0
2010-03-31,1105.1,1119.9,1103.1,1114.5,108480.0
2010-04-01,1114.6,1129.1,1112.3,1126.1,118740.0
2010-04-05,1122.0,1134.3,1120.8,1133.8,75640.0
2010-04-06,1131.9,1139.6,1123.5,1136.0,126660.0
2010-04-07,1135.2,1154.2,1133.3,1153.0,163440.0
2010-04-08,1150.2,1154.7,1144.4,1152.9,119680.0
2010-04-09,1151.8,1165.8,1150.4,1161.9,134640.0
2010-04-12,1166.3,1170.7,1154.8,1162.2,122400.0
2010-04-13,1156.2,1158.1,1145.4,1153.4,133640.0
2010-04-14,1152.0,1162.8,1151.0,1159.6,123130.0
2010-04-15,1155.8,1162.3,1150.7,1160.3,99310.0
2010-04-16,1159.4,1161.2,1130.0,1136.9,202670.0
2010-04-19,1137.0,1138.5,1124.3,1135.8,124330.0
2010-04-20,1136.6,1146.8,1134.0,1139.2,120350.0
2010-04-21,1140.1,1151.2,1138.1,1148.8,112320.0
2010-04-22,1147.0,1149.8,1132.0,1142.9,138490.0
2010-04-23,1141.8,1158.5,1135.2,1153.7,144450.0
2010-04-26,1158.5,1160.7,1151.1,1154.0,88290.0
2010-04-27,1154.2,1173.4,1146.6,1162.2,182680.0
2010-04-28,1168.7,1175.3,1161.0,1171.8,167710.0
2010-04-29,1165.4,1171.8,1162.2,1168.8,109660.0
2010-04-30,1168.0,1182.5,1167.8,1180.7,120950.0
2010-05-03,1181.0,1188.4,1177.1,1183.3,87370.0
2010-05-04,1182.9,1192.8,1166.9,1169.2,190150.0
2010-05-05,1171.2,1177.7,1156.2,1175.0,180540.0
2010-05-06,1176.0,1211.9,1173.0,1197.3,271240.0
2010-05-07,1208.4,1214.9,1193.0,1210.4,255300.0
2010-05-10,1207.0,1207.0,1184.4,1200.8,176640.0
2010-05-11,1201.8,1235.2,1201.5,1220.3,206840.0
2010-05-12,1232.0,1249.2,1227.2,1243.1,205850.0
2010-05-13,1238.3,1243.7,1227.5,1229.2,163430.0
2010-05-14,1233.3,1249.7,1217.6,1227.8,242400.0
2010-05-17,1232.0,1242.8,1219.1,1228.1,166750.0
2010-05-18,1223.9,1229.6,1206.6,1214.6,185970.0
2010-05-19,1223.8,1228.2,1186.6,1193.1,225810.0
2010-05-20,1191.0,1198.2,1175.0,1188.6,217740.0
2010-05-21,1183.0,1188.0,1166.0,1176.1,164810.0
2010-05-24,1178.1,1197.3,1176.8,1194.0,181600.0
2010-05-25,1192.4,1204.5,1185.2,1198.0,218490.0
2010-05-26,1203.8,1216.9,1201.0,1213.4,237500.0
2010-05-27,1213.5,1220.6,1207.4,1214.4,138270.0
2010-05-28,1213.4,1217.3,1203.8,1215.0,96000.0
2010-05-31,1216.7,1230.6,1211.6,1226.9,107410.0
2010-06-02,1227.7,1228.9,1215.0,1222.6,90250.0
2010-06-03,1225.2,1226.5,1202.4,1210.0,115430.0
2010-06-04,1208.5,1222.0,1198.1,1217.7,139930.0
2010-06-07,1221.1,1246.7,1212.1,1240.8,154990.0
2010-06-08,1242.6,1254.5,1235.0,1245.6,143920.0
2010-06-09,1237.1,1242.6,1223.1,1229.9,125490.0
2010-06-10,1234.4,1236.0,1216.2,1222.2,118690.0
2010-06-11,1218.8,1232.4,1218.1,1230.2,80170.0
2010-06-14,1229.3,1235.9,1217.5,1224.5,97230.0
2010-06-15,1223.0,1238.5,1221.1,1234.4,104400.0
2010-06-16,1236.1,1239.5,1228.3,1230.5,83670.0
2010-06-17,1231.6,1252.8,1231.0,1248.7,140090.0
2010-06-18,1247.6,1263.7,1243.1,1258.3,115420.0
2010-06-21,1261.2,1266.5,1231.6,1240.7,154610.0
2010-06-22,1233.3,1244.0,1233.0,1240.8,122710.0
2010-06-23,1240.6,1247.4,1225.2,1234.8,138830.0
2010-06-24,1237.6,1249.5,1228.0,1245.9,130030.0
2010-06-25,1244.5,1259.5,1241.6,1256.2,91010.0
2010-06-28,1255.8,1263.7,1235.9,1238.6,146270.0
2010-06-29,1239.0,1246.0,1227.6,1242.4,148820.0
2010-06-30,1241.6,1248.8,1235.1,1245.9,110720.0
2010-07-01,1243.0,1244.8,1196.0,1206.7,257839.99999999997
2010-07-02,1199.0,1214.0,1198.8,1207.7,119620.0
2010-07-05,1212.2,1215.1,1189.5,1195.1,148110.0
2010-07-07,1194.0,1204.4,1185.0,1198.9,126920.0
2010-07-08,1202.9,1208.2,1187.3,1196.1,123080.0
2010-07-09,1198.5,1214.1,1194.6,1209.8,110470.0
2010-07-12,1212.3,1213.5,1196.1,1198.7,96040.0
2010-07-13,1197.7,1218.8,1196.5,1213.5,110460.0
2010-07-14,1212.0,1218.2,1202.5,1207.0,107460.0
2010-07-15,1208.1,1217.3,1203.7,1208.3,102200.0
2010-07-16,1209.0,1210.9,1185.8,1188.2,145700.0
2010-07-19,1193.7,1194.7,1176.9,1181.9,119210.0
2010-07-20,1183.2,1193.7,1175.1,1191.7,144270.0
2010-07-21,1191.8,1198.0,1183.0,1191.8,146980.0
2010-07-22,1184.1,1201.2,1180.7,1195.6,134690.0
2010-07-23,1195.1,1203.9,1183.4,1187.8,137640.0
2010-07-26,1188.0,1194.8,1178.6,1183.1,193660.0
2010-07-27,1182.7,1186.5,1156.9,1158.0,235880.0
2010-07-28,1161.1,1165.0,1155.6,1160.4,206830.0
2010-07-29,1165.8,1172.0,1161.6,1171.2,113130.0
2010-07-30,1170.8,1185.8,1168.0,1183.9,119040.0
2010-08-02,1183.8,1193.9,1176.7,1185.4,89850.0
2010-08-03,1184.8,1193.0,1181.6,1187.5,67040.0
2010-08-04,1188.1,1205.5,1187.0,1195.9,119100.0
2010-08-05,1197.0,1202.8,1192.0,1199.3,76530.0
2010-08-06,1197.4,1213.3,1194.5,1205.3,105720.0
2010-08-09,1206.3,1212.1,1201.1,1202.6,69570.0
2010-08-10,1203.3,1209.9,1192.5,1198.0,101150.0
2010-08-11,1206.9,1210.2,1194.2,1199.2,117460.0
2010-08-12,1200.6,1218.5,1199.5,1216.7,124750.0
2010-08-13,1216.1,1219.8,1212.3,1216.6,73010.0
2010-08-16,1216.5,1229.5,1216.2,1226.2,79250.0
2010-08-17,1227.0,1231.1,1224.3,1228.3,59880.0
2010-08-18,1226.8,1234.4,1218.9,1231.4,100670.0
2010-08-19,1231.0,1239.5,1229.5,1235.4,86560.0
2010-08-20,1234.2,1235.6,1223.6,1228.8,74830.0
2010-08-23,1229.2,1234.0,1223.5,1228.5,56770.0
2010-08-24,1227.3,1237.5,1211.7,1233.4,136560.0
2010-08-25,1232.1,1243.4,1230.9,1241.3,107820.0
2010-08-26,1242.4,1246.0,1235.1,1237.7,78450.0
2010-08-27,1239.1,1244.2,1233.5,1237.9,86010.0
2010-08-30,1238.9,1240.4,1235.0,1239.2,38820.0
2010-08-31,1238.7,1251.8,1233.5,1250.3,109430.0
2010-09-01,1250.3,1256.6,1244.1,1248.1,109810.0
2010-09-02,1245.6,1255.2,1245.3,1253.4,73900.0
2010-09-03,1253.2,1255.6,1239.2,1251.1,107020.0
2010-09-06,1250.3,1261.6,1246.4,1259.3,109660.0
2010-09-08,1257.3,1264.7,1254.6,1257.5,107210.0
2010-09-09,1256.7,1260.5,1243.5,1250.9,119780.0
2010-09-10,1245.8,1253.0,1237.9,1246.5,103130.0
2010-09-13,1247.3,1251.0,1242.3,1247.1,77440.0
2010-09-14,1246.6,1276.5,1246.0,1271.7,170220.0
2010-09-15,1270.2,1273.5,1264.5,1268.7,102680.0
2010-09-16,1269.1,1279.5,1266.1,1273.8,99890.0
2010-09-17,1276.8,1284.4,1273.0,1277.5,99450.0
2010-09-20,1277.7,1285.2,1275.6,1280.8,81220.0
2010-09-21,1280.4,1292.4,1272.0,1274.3,147880.0
2010-09-22,1288.7,1298.0,1287.5,1292.1,124140.0
2010-09-23,1292.7,1297.5,1288.2,1296.3,106550.0
2010-09-24,1293.8,1301.6,1290.6,1298.1,110500.0
2010-09-27,1299.2,1301.3,1295.2,1298.6,76830.0
2010-09-28,1296.8,1311.8,1276.2,1308.3,205180.0
2010-09-29,1310.8,1314.8,1306.1,1310.3,118740.0
2010-09-30,1310.8,1317.5,1297.0,1309.6,166310.0
2010-10-01,1309.6,1322.0,1307.3,1317.8,114680.0
2010-10-04,1319.7,1321.3,1313.4,1316.8,76020.0
2010-10-05,1316.1,1342.9,1313.3,1340.3,148410.0
2010-10-06,1341.3,1351.0,1340.0,1347.7,136380.0
2010-10-07,1350.5,1366.0,1326.5,1335.0,267430.0
2010-10-08,1334.2,1350.8,1325.6,1345.3,190660.0
2010-10-11,1348.9,1356.3,1341.1,1354.4,107010.0
2010-10-12,1354.9,1356.3,1341.4,1346.7,135280.0
2010-10-13,1351.5,1375.7,1350.0,1370.5,182480.0
2010-10-14,1372.6,1388.1,1371.1,1377.6,184980.0
2010-10-15,1381.7,1386.4,1362.7,1372.0,196830.0
2010-10-18,1371.0,1375.6,1353.2,1372.1,134150.0
2010-10-19,1370.6,1371.7,1328.4,1336.0,252500.0
2010-10-20,1334.4,1348.1,1331.1,1344.2,162770.0
2010-10-21,1345.2,1349.6,1318.2,1325.6,209170.0
2010-10-22,1325.8,1328.8,1315.6,1325.1,147230.0
2010-10-25,1329.3,1349.5,1329.3,1338.9,149220.0
2010-10-26,1340.3,1343.8,1328.1,1338.6,156540.0
2010-10-27,1340.4,1343.7,1318.6,1322.6,160010.0
2010-10-28,1325.3,1346.2,1322.9,1342.5,148660.0
2010-10-29,1344.5,1359.8,1335.2,1357.6,167820.0
2010-11-01,1359.7,1366.4,1349.1,1350.6,126690.0
2010-11-02,1351.6,1359.9,1350.2,1356.9,116110.0
2010-11-03,1357.3,1364.8,1325.5,1337.6,258029.99999999997
2010-11-04,1349.0,1393.4,1346.7,1383.1,241400.0
2010-11-05,1392.5,1398.7,1371.9,1397.7,241400.0
2010-11-08,1397.0,1410.4,1386.6,1403.2,176900.0
2010-11-09,1410.0,1424.3,1382.2,1410.1,310220.0
2010-11-10,1392.9,1410.0,1383.4,1399.3,281250.0
2010-11-11,1403.0,1417.6,1396.5,1403.3,178470.0
2010-11-12,1408.3,1410.0,1359.3,1365.5,301690.0
2010-11-15,1371.0,1376.6,1354.8,1368.5,199640.0
2010-11-16,1359.8,1364.3,1329.0,1338.4,296970.0
2010-11-17,1341.0,1344.6,1330.1,1336.9,174180.0
2010-11-18,1336.0,1359.0,1334.0,1353.0,197600.0
2010-11-19,1353.8,1362.9,1341.0,1352.3,166010.0
2010-11-22,1357.0,1367.4,1347.9,1357.8,182130.0
2010-11-23,1365.8,1382.9,1355.6,1377.6,249520.0
2010-11-24,1377.1,1381.0,1368.7,1373.0,189890.0
2010-11-25,1372.0,1374.9,1350.1,1362.4,138420.0
2010-11-29,1365.0,1370.7,1354.5,1367.5,184840.0
2010-11-30,1368.5,1391.1,1364.0,1386.1,169680.0
2010-12-01,1387.7,1398.3,1383.0,1388.3,163760.0
2010-12-02,1387.6,1399.7,1383.8,1389.3,134390.0
2010-12-03,1387.1,1417.0,1385.3,1406.2,159640.0
2010-12-06,1415.1,1429.4,1409.8,1416.1,144120.0
2010-12-07,1426.0,1432.5,1396.7,1409.0,206640.0
2010-12-08,1401.3,1405.4,1372.1,1383.2,218900.0
2010-12-09,1383.0,1395.6,1381.1,1392.8,125990.0
2010-12-10,1388.3,1393.0,1372.7,1384.9,133230.0
2010-12-13,1385.0,1400.2,1380.8,1398.0,112380.0
2010-12-14,1395.2,1408.9,1392.4,1404.3,134950.0
2010-12-15,1396.7,1398.0,1378.2,1386.2,151370.0
2010-12-16,1378.9,1387.3,1361.6,1371.0,179530.0
2010-12-17,1370.4,1379.8,1365.4,1379.2,104810.0
2010-12-20,1378.9,1388.9,1376.6,1386.1,96160.0
2010-12-21,1386.1,1393.0,1381.4,1388.8,83430.0
2010-12-22,1386.3,1391.7,1383.5,1387.4,61950.0
2010-12-23,1386.1,1389.0,1372.6,1380.5,81030.0
2010-12-27,1378.9,1387.0,1372.7,1382.9,44350.0
2010-12-28,1384.2,1407.5,1383.1,1405.6,105800.0
2010-12-29,1406.9,1414.9,1401.5,1413.5,75100.0
2010-12-30,1412.2,1415.4,1403.5,1405.9,64920.0
2010-12-31,1405.0,1422.0,1404.6,1421.4,44810.0
2011-01-03,1420.4,1424.4,1413.1,1422.9,77200.0
2011-01-04,1414.8,1417.8,1375.0,1378.8,211910.0
2011-01-05,1380.7,1385.2,1364.0,1373.7,202340.0
2011-01-06,1376.4,1380.0,1364.3,1371.7,173240.0
2011-01-07,1371.7,1379.0,1352.7,1368.9,223830.0
2011-01-10,1369.8,1376.4,1365.0,1374.1,118860.0
2011-01-11,1375.7,1386.8,1372.4,1384.3,152150.0
2011-01-12,1381.1,1389.0,1376.3,1385.8,147500.0
2011-01-13,1387.1,1392.9,1369.1,1387.0,202000.0
2011-01-14,1373.6,1377.8,1354.6,1360.5,200390.0
2011-01-17,1361.2,1376.0,1356.8,1368.2,165110.0
2011-01-19,1367.8,1378.9,1365.5,1370.2,137090.0
2011-01-20,1369.9,1370.9,1342.4,1346.5,242890.0
2011-01-21,1345.5,1349.7,1337.0,1341.0,161570.0
2011-01-24,1343.0,1352.4,1331.8,1344.5,182110.0
2011-01-25,1333.8,1338.0,1321.9,1332.3,227630.0
2011-01-26,1331.5,1346.4,1324.3,1333.0,208000.0
2011-01-27,1345.9,1347.5,1309.7,1318.4,210700.0
2011-01-28,1314.9,1348.0,1309.1,1341.7,251010.0
2011-01-31,1338.8,1347.2,1323.6,1334.5,156130.0
2011-02-01,1334.0,1344.1,1326.0,1340.3,146590.0
2011-02-02,1343.5,1345.6,1327.3,1332.1,109740.0
2011-02-03,1336.0,1356.6,1325.4,1353.0,189230.0
2011-02-04,1356.4,1361.0,1345.5,1349.0,141180.0
2011-02-07,1348.1,1354.5,1344.1,1348.2,79090.0
2011-02-08,1352.9,1368.7,1348.9,1364.1,135350.0
2011-02-09,1363.8,1367.7,1358.3,1365.5,109180.0
2011-02-10,1364.2,1366.8,1351.4,1362.5,120570.0
2011-02-11,1364.0,1369.7,1354.3,1360.4,128130.0
2011-02-14,1358.2,1367.5,1354.4,1365.1,102410.0
2011-02-15,1362.1,1377.5,1361.3,1374.1,111110.0
2011-02-16,1374.3,1382.7,1368.3,1375.1,133590.0
2011-02-17,1376.5,1385.8,1374.6,1385.1,97400.0
2011-02-18,1385.4,1392.6,1382.0,1388.6,113560.0
2011-02-21,1390.1,1411.5,1390.1,1401.1,222810.0
2011-02-23,1399.4,1417.3,1396.0,1414.0,153790.0
2011-02-24,1412.1,1418.8,1392.2,1415.8,187390.0
2011-02-25,1401.9,1412.4,1400.1,1409.3,120510.0
2011-02-28,1411.2,1417.0,1405.2,1409.9,115320.0
2011-03-01,1411.6,1435.6,1409.8,1431.2,169540.0
2011-03-02,1434.9,1441.0,1428.2,1437.7,160580.0
2011-03-03,1436.5,1436.9,1410.6,1416.4,202800.0
2011-03-04,1415.7,1434.0,1413.8,1428.6,141350.0
2011-03-07,1435.0,1445.7,1428.3,1434.5,170660.0
2011-03-08,1432.3,1437.2,1423.6,1427.2,129910.0
2011-03-09,1429.7,1436.8,1423.2,1429.6,126010.0
2011-03-10,1431.1,1431.8,1403.0,1412.5,204140.0
2011-03-11,1411.8,1424.6,1404.8,1421.8,171580.0
2011-03-14,1421.9,1433.5,1418.2,1424.9,107160.0
2011-03-15,1428.9,1429.0,1380.7,1392.8,248090.0
2011-03-16,1394.8,1406.6,1392.3,1396.1,151890.0
2011-03-17,1400.0,1405.4,1386.8,1404.2,109180.0
2011-03-18,1404.9,1424.1,1402.2,1416.1,135870.0
2011-03-21,1424.2,1435.1,1423.5,1426.4,129780.0
2011-03-22,1427.3,1432.3,1419.5,1427.6,124760.0
2011-03-23,1428.9,1441.2,1425.8,1438.0,138330.0
2011-03-24,1438.0,1448.6,1423.7,1434.9,187090.0
2011-03-25,1433.5,1438.1,1422.0,1426.2,182740.0
2011-03-28,1428.5,1430.0,1410.1,1419.9,178880.0
2011-03-29,1421.0,1423.5,1411.0,1416.2,135790.0
2011-03-30,1420.2,1431.7,1413.1,1424.9,160220.0
2011-03-31,1424.4,1441.0,1421.7,1439.9,129310.0
2011-04-01,1433.8,1437.8,1413.5,1428.9,165280.0
2011-04-04,1430.0,1440.3,1429.1,1433.0,83870.0
2011-04-05,1435.6,1458.6,1431.0,1452.5,166360.0
2011-04-06,1458.2,1463.7,1452.5,1458.5,131980.0
2011-04-07,1460.1,1466.5,1453.7,1459.3,109290.0
2011-04-08,1459.8,1476.4,1457.7,1474.1,123690.0
2011-04-11,1476.3,1478.0,1460.2,1468.1,110660.0
2011-04-12,1465.2,1468.5,1445.0,1453.6,186450.0
2011-04-13,1454.0,1463.7,1452.0,1455.6,121240.0
2011-04-14,1458.1,1476.7,1453.2,1472.4,166790.0
2011-04-15,1476.6,1489.1,1472.2,1486.0,160620.0
2011-04-18,1488.0,1498.6,1477.8,1492.9,199120.0
2011-04-19,1496.6,1500.5,1488.2,1495.1,131690.0
2011-04-20,1496.1,1506.5,1493.8,1498.9,147870.0
2011-04-21,1502.0,1509.6,1500.4,1503.8,127270.0
2011-04-25,1510.7,1519.2,1502.2,1509.1,123690.0
2011-04-26,1507.2,1508.5,1492.0,1503.5,145620.0
2011-04-27,1506.9,1530.7,1503.3,1517.1,170040.0
2011-04-28,1527.8,1538.8,1523.9,1531.2,183540.0
2011-04-29,1535.3,1569.8,1532.1,1556.4,157180.0
2011-05-02,1566.8,1577.4,1540.3,1557.1,211660.0
2011-05-03,1545.2,1551.4,1516.2,1540.4,206730.0
2011-05-04,1537.7,1543.5,1505.5,1515.3,242220.0
2011-05-05,1517.0,1522.1,1462.5,1481.4,334050.0
2011-05-06,1475.9,1498.5,1471.1,1491.6,264800.0
2011-05-09,1496.6,1513.9,1489.0,1503.2,153910.0
2011-05-10,1512.5,1520.0,1505.2,1516.9,149350.0
2011-05-11,1515.9,1526.8,1495.4,1501.4,198030.0
2011-05-12,1499.2,1509.7,1477.6,1506.8,207430.0
2011-05-13,1506.5,1516.4,1482.0,1493.6,184880.0
2011-05-16,1494.6,1504.3,1486.0,1490.6,127100.0
2011-05-17,1490.0,1497.5,1471.1,1480.0,190080.0
2011-05-18,1486.5,1499.7,1484.6,1495.8,145020.0
2011-05-19,1495.5,1499.6,1485.8,1492.4,162310.0
2011-05-20,1493.5,1515.8,1486.4,1508.9,194400.0
2011-05-23,1512.8,1519.0,1503.7,1515.4,191250.0
2011-05-24,1517.2,1529.0,1513.2,1523.3,234390.0
2011-05-25,1526.2,1532.5,1521.3,1526.7,194950.0
2011-05-26,1526.0,1531.1,1514.6,1522.8,186990.0
2011-05-27,1520.2,1539.5,1520.0,1537.3,138120.0
2011-05-30,1538.1,1541.9,1533.1,1536.8,114700.0
2011-06-01,1536.6,1551.6,1530.4,1543.2,153610.0
2011-06-02,1542.2,1545.5,1520.4,1532.7,151690.0
2011-06-03,1535.0,1548.4,1524.9,1542.4,153260.0
2011-06-06,1544.5,1555.0,1541.6,1547.2,100190.0
2011-06-07,1545.0,1551.4,1537.0,1544.0,113970.0
2011-06-08,1545.0,1547.4,1531.8,1538.7,111690.0
2011-06-09,1538.3,1550.8,1534.0,1542.7,108430.0
2011-06-10,1545.1,1546.5,1526.7,1529.2,129479.99999999999
2011-06-13,1530.7,1533.9,1511.4,1515.6,117010.0
2011-06-14,1516.5,1527.6,1512.8,1524.4,115380.0
2011-06-15,1525.1,1535.7,1514.5,1526.2,152880.0
2011-06-16,1531.0,1534.0,1522.0,1529.9,113360.0
2011-06-17,1529.1,1543.0,1523.2,1539.1,119740.0
2011-06-20,1541.3,1548.2,1533.6,1542.0,95170.0
2011-06-21,1541.1,1549.0,1539.3,1546.4,95540.0
2011-06-22,1547.9,1559.3,1542.0,1553.4,140560.0
2011-06-23,1548.5,1549.6,1511.5,1520.5,238420.0
2011-06-24,1522.7,1526.5,1498.5,1500.9,182170.0
2011-06-27,1500.9,1506.1,1490.8,1496.4,128940.0
2011-06-28,1496.8,1507.0,1495.5,1500.2,101390.0
2011-06-29,1502.5,1513.8,1500.8,1510.4,101480.0
2011-06-30,1512.3,1514.8,1499.1,1502.8,134200.0
2011-07-01,1501.5,1503.0,1478.3,1482.6,145350.0
2011-07-04,1486.8,1518.0,1486.2,1512.7,137180.0
2011-07-06,1516.2,1534.5,1510.3,1529.2,142650.0
2011-07-07,1529.7,1534.9,1522.2,1530.6,117620.0
2011-07-08,1532.5,1546.0,1525.0,1541.6,159730.0
2011-07-11,1545.0,1557.6,1542.1,1549.2,147080.0
2011-07-12,1554.8,1574.3,1541.1,1562.3,176610.0
2011-07-13,1568.0,1588.9,1564.6,1585.5,210280.0
2011-07-14,1584.2,1594.9,1579.4,1589.3,189980.0
2011-07-15,1587.6,1594.5,1576.0,1590.1,123380.0
2011-07-18,1594.3,1607.9,1591.4,1602.4,139690.0
2011-07-19,1606.1,1610.7,1582.7,1601.1,194070.0
2011-07-20,1587.7,1602.6,1581.1,1596.9,153920.0
2011-07-21,1601.9,1605.0,1584.9,1587.0,189180.0
2011-07-22,1589.7,1607.7,1583.2,1601.5,158420.0
2011-07-25,1607.9,1624.3,1603.8,1612.2,209060.0
2011-07-26,1614.8,1620.8,1607.8,1616.8,211470.0
2011-07-27,1619.8,1628.8,1608.9,1615.1,232220.0
2011-07-28,1616.2,1622.8,1605.0,1616.2,164000.0
2011-07-29,1619.5,1637.5,1613.0,1631.2,153050.0
2011-08-01,1622.2,1634.5,1608.2,1621.7,156240.0
2011-08-02,1622.6,1664.5,1618.8,1644.5,173570.0
2011-08-03,1662.5,1675.9,1654.4,1666.3,204440.0
2011-08-04,1662.9,1684.9,1642.2,1659.0,310250.0
2011-08-05,1649.7,1673.0,1644.2,1651.8,218360.0
2011-08-08,1681.7,1723.4,1681.7,1713.2,278270.0
2011-08-09,1719.9,1782.5,1717.7,1743.0,398590.0
2011-08-10,1747.4,1801.0,1740.2,1784.3,296970.0
2011-08-11,1798.0,1817.6,1734.5,1751.5,347100.0
2011-08-12,1767.5,1770.9,1725.8,1742.6,210580.0
2011-08-15,1747.1,1769.3,1730.8,1758.0,127710.0
2011-08-16,1768.5,1790.0,1763.6,1785.0,168060.0
2011-08-17,1788.5,1797.6,1781.6,1793.8,137240.0
2011-08-18,1792.2,1832.0,1786.8,1822.0,223990.0
2011-08-19,1827.1,1881.4,1824.5,1852.2,281310.0
2011-08-22,1862.9,1904.0,1858.0,1891.9,253910.0
2011-08-23,1900.2,1917.9,1826.0,1861.3,366700.0
2011-08-24,1831.5,1856.8,1751.6,1757.3,440830.0
2011-08-25,1753.0,1777.5,1705.4,1763.2,384690.0
2011-08-26,1776.4,1832.5,1759.5,1797.3,265240.0
2011-08-29,1840.0,1841.5,1778.1,1791.6,186020.0
2011-08-30,1791.3,1845.1,1786.2,1829.8,184590.0
2011-08-31,1837.6,1842.7,1813.6,1831.7,165620.0
2011-09-01,1826.2,1833.6,1815.5,1829.1,138080.0
2011-09-02,1827.9,1887.4,1826.9,1876.9,180280.0
2011-09-05,1879.9,1923.7,1861.8,1873.3,414590.0
2011-09-07,1876.0,1883.2,1793.8,1817.6,316260.0
2011-09-08,1819.5,1873.3,1816.2,1857.5,218500.0
2011-09-09,1871.9,1889.1,1825.5,1859.5,274000.0
2011-09-12,1862.2,1865.2,1804.0,1813.3,226770.0
2011-09-13,1816.8,1847.5,1794.8,1830.1,186090.0
2011-09-14,1837.3,1848.2,1811.5,1826.5,172650.0
2011-09-15,1824.0,1829.7,1775.0,1781.4,237740.0
2011-09-16,1790.5,1825.0,1765.4,1814.7,190160.0
2011-09-19,1820.0,1832.9,1771.0,1778.9,189060.0
2011-09-20,1780.9,1814.3,1772.0,1809.1,174850.0
2011-09-21,1806.0,1819.4,1781.0,1808.1,190870.0
2011-09-22,1782.3,1789.0,1723.2,1741.7,278040.0
2011-09-23,1739.0,1757.9,1631.7,1639.8,359500.0
2011-09-26,1660.0,1666.3,1535.0,1594.8,373460.0
2011-09-27,1629.2,1679.2,1616.8,1652.5,228890.0
2011-09-28,1653.1,1672.0,1600.5,1618.1,218350.0
2011-09-29,1609.3,1637.9,1585.0,1617.3,193520.0
2011-09-30,1618.3,1642.5,1607.8,1622.3,152880.0
2011-10-03,1625.1,1667.0,1620.0,1657.7,141400.0
2011-10-04,1662.5,1681.5,1597.6,1616.0,200940.0
2011-10-05,1626.8,1648.9,1596.6,1641.6,154700.0
2011-10-06,1643.5,1657.0,1633.2,1653.2,124280.0
2011-10-07,1653.4,1668.0,1627.6,1635.8,129500.0
2011-10-10,1640.5,1679.7,1639.9,1670.8,92090.0
2011-10-11,1678.3,1686.7,1655.4,1661.0,110060.0
2011-10-12,1664.7,1693.9,1662.0,1682.6,112770.0
2011-10-13,1677.3,1686.1,1654.3,1668.5,115590.0
2011-10-14,1669.0,1685.5,1662.5,1683.0,95600.0
2011-10-17,1683.8,1696.8,1665.4,1676.6,114500.0
2011-10-18,1672.5,1678.2,1628.2,1652.8,195660.0
2011-10-19,1656.4,1666.9,1641.1,1647.0,118150.0
2011-10-20,1645.3,1646.5,1604.7,1612.9,188360.0
2011-10-21,1620.9,1649.8,1612.8,1636.1,127050.0
2011-10-24,1643.0,1663.3,1636.6,1652.3,110140.0
2011-10-25,1654.1,1710.7,1644.6,1700.4,195640.0
2011-10-26,1707.1,1728.0,1696.5,1723.5,151510.0
2011-10-27,1726.9,1751.3,1707.2,1747.7,156350.0
2011-10-28,1746.2,1754.0,1733.0,1747.2,107440.0
2011-10-31,1743.1,1746.5,1705.5,1725.2,122240.0
2011-11-01,1715.7,1725.6,1681.2,1711.8,174290.0
2011-11-02,1721.5,1745.6,1715.5,1729.6,148070.0
2011-11-03,1738.9,1769.5,1724.0,1765.1,162550.0
2011-11-04,1766.5,1766.5,1749.8,1756.1,88470.0
2011-11-07,1756.1,1799.9,1754.0,1791.1,150460.0
2011-11-08,1795.8,1804.4,1778.3,1799.2,133690.0
2011-11-09,1787.4,1801.1,1765.1,1791.6,161800.0
2011-11-10,1771.0,1776.9,1736.6,1759.6,172530.0
2011-11-11,1759.6,1791.1,1745.0,1788.1,106880.0
2011-11-14,1789.4,1797.6,1774.2,1778.4,87590.0
2011-11-15,1782.0,1787.8,1760.9,1782.2,132680.0
2011-11-16,1782.3,1784.8,1753.9,1774.3,172660.0
2011-11-17,1764.7,1768.0,1711.0,1720.2,229940.0
2011-11-18,1721.5,1738.5,1711.4,1725.1,147930.0
2011-11-21,1725.1,1727.4,1667.1,1678.6,209400.0
2011-11-22,1678.5,1706.4,1667.5,1702.4,182850.0
2011-11-23,1699.9,1710.8,1677.1,1695.9,173330.0
2011-11-24,1693.4,1702.7,1672.6,1685.7,139440.0
2011-11-28,1685.4,1722.4,1684.0,1710.8,175530.0
2011-11-29,1715.3,1724.1,1707.2,1718.9,158260.0
2011-11-30,1722.7,1754.7,1704.3,1750.3,187240.0
2011-12-01,1752.5,1758.0,1737.2,1739.8,113560.0
2011-12-02,1748.5,1767.1,1741.7,1751.3,107010.0
2011-12-05,1751.0,1758.8,1721.1,1734.5,117520.0
2011-12-06,1727.2,1736.9,1705.7,1731.8,133430.0
2011-12-07,1733.0,1747.0,1723.6,1744.8,105730.0
2011-12-08,1746.8,1760.5,1707.8,1713.4,173370.0
2011-12-09,1708.9,1727.9,1704.9,1716.8,105580.0
2011-12-12,1716.8,1718.6,1660.3,1668.2,165100.0
